X,Y,temperatura
-12161654.37,3407504.076,11.1
-12105994.62,3407504.076,9.1
-12050334.88,3407504.076,5.2
-11994675.13,3407504.076,4.5
-11939015.39,3407504.076,6.3
-11883355.64,3407504.076,10.2
-11827695.9,3407504.076,15.9
-11772036.15,3407504.076,14.1
-11716376.41,3407504.076,14.2
-11660716.66,3407504.076,14.6
-11605056.92,3407504.076,10.7
-11549397.17,3407504.076,10.3
-11493737.42,3407504.076,10.5
-11438077.68,3407504.076,10.9
-11382417.93,3407504.076,9.9
-11326758.19,3407504.076,12.6
-11271098.44,3407504.076,14
-11215438.7,3407504.076,14.3
-11159778.95,3407504.076,14.1
-11104119.21,3407504.076,14.4
-11048459.46,3407504.076,14.5
-10992799.72,3407504.076,14.8
-10937139.97,3407504.076,14.6
-10881480.23,3407504.076,14.5
-10825820.48,3407504.076,14.5
-10770160.73,3407504.076,14.5
-10714500.99,3407504.076,14.9
-10658841.24,3407504.076,15
-10603181.5,3407504.076,15.6
-10547521.75,3407504.076,16.1
-10157903.53,3407504.076,14.2
-10102243.79,3407504.076,14.8
-10046584.04,3407504.076,15.6
-9990924.299,3407504.076,15.5
-9935264.553,3407504.076,15.1
-9267347.609,3407504.076,15.3
-9211687.863,3407504.076,15.6
-9156028.118,3407504.076,15.7
-9100368.372,3407504.076,16.1
-9044708.627,3407504.076,16.8
-8989048.882,3407504.076,17.5
-1530642.998,3407504.076,22.4
-1141024.781,3407504.076,16
-1085365.035,3407504.076,12.4
-1029705.29,3407504.076,10.4
-974045.5444,3407504.076,10.8
-918385.799,3407504.076,11.5
-862726.0536,3407504.076,11
-807066.3083,3407504.076,10.3
-751406.5629,3407504.076,9.3
-695746.8175,3407504.076,8.8
-640087.0721,3407504.076,8.1
-584427.3267,3407504.076,8.2
-528767.5813,3407504.076,5.4
-473107.8359,3407504.076,9.5
-417448.0905,3407504.076,11
-361788.3451,3407504.076,11.2
-306128.5997,3407504.076,11.2
-250468.8543,3407504.076,11
-194809.1089,3407504.076,10.9
-139149.3635,3407504.076,10.9
-83489.61809,3407504.076,11.1
-27829.8727,3407504.076,11.4
27829.8727,3407504.076,11.7
83489.61809,3407504.076,11.4
139149.3635,3407504.076,11
194809.1089,3407504.076,10.8
250468.8543,3407504.076,10.6
306128.5997,3407504.076,10.6
361788.3451,3407504.076,11
417448.0905,3407504.076,10.8
473107.8359,3407504.076,10.4
528767.5813,3407504.076,9.5
584427.3267,3407504.076,7.6
640087.0721,3407504.076,6.8
695746.8175,3407504.076,7.3
751406.5629,3407504.076,8
807066.3083,3407504.076,7.7
862726.0536,3407504.076,8.4
918385.799,3407504.076,9.2
974045.5444,3407504.076,12.3
1029705.29,3407504.076,11.6
1085365.035,3407504.076,11.4
1141024.781,3407504.076,11.5
1196684.526,3407504.076,11.5
1252344.271,3407504.076,11.1
1308004.017,3407504.076,10.7
1363663.762,3407504.076,10.6
1419323.508,3407504.076,10.6
1474983.253,3407504.076,10.6
1530642.998,3407504.076,11
1586302.744,3407504.076,11.9
1641962.489,3407504.076,12.6
1697622.235,3407504.076,13
1753281.98,3407504.076,13.3
1808941.725,3407504.076,12.4
1864601.471,3407504.076,11.8
1920261.216,3407504.076,12.7
1975920.962,3407504.076,13
2031580.707,3407504.076,13.1
2087240.452,3407504.076,13.4
2142900.198,3407504.076,14.4
2198559.943,3407504.076,14
2254219.689,3407504.076,13.4
2309879.434,3407504.076,13.8
2365539.179,3407504.076,13.8
2421198.925,3407504.076,13.7
2476858.67,3407504.076,13.5
2532518.416,3407504.076,13.2
2588178.161,3407504.076,13.1
2643837.906,3407504.076,13
2699497.652,3407504.076,12.9
2755157.397,3407504.076,13
2810817.143,3407504.076,13.2
2866476.888,3407504.076,13.5
2922136.633,3407504.076,13.5
2977796.379,3407504.076,13.9
3033456.124,3407504.076,13.9
3089115.87,3407504.076,14.1
3144775.615,3407504.076,13.4
3200435.36,3407504.076,12.9
3256095.106,3407504.076,12
3311754.851,3407504.076,11.7
3367414.596,3407504.076,12.8
3423074.342,3407504.076,13.1
3478734.087,3407504.076,12.8
3534393.833,3407504.076,10.8
3590053.578,3407504.076,12.6
3645713.323,3407504.076,14.9
3701373.069,3407504.076,12.7
3757032.814,3407504.076,10.6
3812692.56,3407504.076,11.8
3868352.305,3407504.076,14
3924012.05,3407504.076,10.7
3979671.796,3407504.076,9.9
4035331.541,3407504.076,9.3
4090991.287,3407504.076,8
4146651.032,3407504.076,6.3
4202310.777,3407504.076,6
4257970.523,3407504.076,5.3
4313630.268,3407504.076,5.3
4369290.014,3407504.076,8.3
4424949.759,3407504.076,9.2
4480609.504,3407504.076,10.2
4536269.25,3407504.076,10.3
4591928.995,3407504.076,10.3
4647588.741,3407504.076,10.6
4703248.486,3407504.076,10.7
4758908.231,3407504.076,11.1
4814567.977,3407504.076,11.3
4870227.722,3407504.076,11.4
4925887.468,3407504.076,11.7
4981547.213,3407504.076,11.8
5037206.958,3407504.076,12
5092866.704,3407504.076,12.5
5148526.449,3407504.076,12.8
5204186.195,3407504.076,13.1
5259845.94,3407504.076,13.7
5315505.685,3407504.076,14.8
5371165.431,3407504.076,15.5
5649464.158,3407504.076,15.9
5705123.903,3407504.076,14
5760783.649,3407504.076,10.8
5816443.394,3407504.076,5.6
5872103.139,3407504.076,4.5
5927762.885,3407504.076,3.3
5983422.63,3407504.076,2.2
6039082.376,3407504.076,2
6094742.121,3407504.076,2.3
6150401.866,3407504.076,2.6
6206061.612,3407504.076,3.2
6261721.357,3407504.076,1.7
6317381.103,3407504.076,-0.5
6373040.848,3407504.076,-0.7
6428700.593,3407504.076,1.6
6484360.339,3407504.076,7.6
6540020.084,3407504.076,10.5
6595679.83,3407504.076,10.8
6651339.575,3407504.076,9.5
6706999.32,3407504.076,4.2
6762659.066,3407504.076,3.4
6818318.811,3407504.076,5.5
6873978.556,3407504.076,8.9
6929638.302,3407504.076,8.7
6985298.047,3407504.076,7.5
7040957.793,3407504.076,6.8
7096617.538,3407504.076,5.7
7152277.283,3407504.076,5.7
7207937.029,3407504.076,8.2
7263596.774,3407504.076,7.7
7319256.52,3407504.076,6.7
7374916.265,3407504.076,3
7430576.01,3407504.076,1.4
7486235.756,3407504.076,6.4
7541895.501,3407504.076,13.3
7597555.247,3407504.076,12.2
7653214.992,3407504.076,7.6
7708874.737,3407504.076,7.7
7764534.483,3407504.076,10.7
7820194.228,3407504.076,13.5
7875853.974,3407504.076,13.7
7931513.719,3407504.076,13.7
7987173.464,3407504.076,13.4
8042833.21,3407504.076,12.9
8098492.955,3407504.076,12.7
8154152.701,3407504.076,12.6
8209812.446,3407504.076,12.7
8265472.191,3407504.076,12.8
8321131.937,3407504.076,13.1
8376791.682,3407504.076,13.3
8432451.428,3407504.076,13.8
8488111.173,3407504.076,14.1
8543770.918,3407504.076,14.9
8599430.664,3407504.076,15.7
8655090.409,3407504.076,16.4
8710750.155,3407504.076,17
8766409.9,3407504.076,17.4
8822069.645,3407504.076,16.2
8877729.391,3407504.076,12.7
8933389.136,3407504.076,12.1
8989048.882,3407504.076,8.3
9044708.627,3407504.076,5
9100368.372,3407504.076,0.9
9156028.118,3407504.076,-7.6
9211687.863,3407504.076,-16.3
9267347.609,3407504.076,-17.9
9323007.354,3407504.076,-19.2
9378667.099,3407504.076,-17.5
9434326.845,3407504.076,-18.4
9489986.59,3407504.076,-17.5
9545646.336,3407504.076,-16.1
9601306.081,3407504.076,-16.3
9656965.826,3407504.076,-16.4
9712625.572,3407504.076,-18.7
9768285.317,3407504.076,-18
9823945.063,3407504.076,-15.5
9879604.808,3407504.076,-13
9935264.553,3407504.076,-11.1
9990924.299,3407504.076,-12.9
10046584.04,3407504.076,-12.7
10102243.79,3407504.076,-9.9
10157903.53,3407504.076,-10.7
10213563.28,3407504.076,-9.6
10269223.03,3407504.076,-12.3
10324882.77,3407504.076,-10.8
10380542.52,3407504.076,-9.4
10436202.26,3407504.076,-9.2
10491862.01,3407504.076,-5.9
10547521.75,3407504.076,-4.6
10603181.5,3407504.076,3.8
10658841.24,3407504.076,3
10714500.99,3407504.076,-2.1
10770160.73,3407504.076,-2.9
10825820.48,3407504.076,-1.9
10881480.23,3407504.076,-1.9
10937139.97,3407504.076,-4.6
10992799.72,3407504.076,-4.2
11048459.46,3407504.076,-2.2
11104119.21,3407504.076,-5.4
11159778.95,3407504.076,-10.2
11215438.7,3407504.076,-4.6
11271098.44,3407504.076,-3
11326758.19,3407504.076,-8.5
11382417.93,3407504.076,0.5
11438077.68,3407504.076,3
11493737.42,3407504.076,5
11549397.17,3407504.076,10.6
11605056.92,3407504.076,11.8
11660716.66,3407504.076,11.1
11716376.41,3407504.076,10.5
11772036.15,3407504.076,10.2
11827695.9,3407504.076,9.9
11883355.64,3407504.076,9
11939015.39,3407504.076,6.9
11994675.13,3407504.076,7.4
12050334.88,3407504.076,6.1
12105994.62,3407504.076,5.4
12161654.37,3407504.076,5.4
12217314.11,3407504.076,5.3
12272973.86,3407504.076,5.4
12328633.61,3407504.076,5.1
12384293.35,3407504.076,6.5
12439953.1,3407504.076,6.7
12495612.84,3407504.076,6.5
12551272.59,3407504.076,6.2
12606932.33,3407504.076,5.9
12662592.08,3407504.076,4.9
12718251.82,3407504.076,6.1
12773911.57,3407504.076,6.4
12829571.31,3407504.076,5.7
12885231.06,3407504.076,5.7
12940890.8,3407504.076,6.1
12996550.55,3407504.076,7.4
13052210.3,3407504.076,8.2
13107870.04,3407504.076,8.9
13163529.79,3407504.076,8.7
13219189.53,3407504.076,8.7
13274849.28,3407504.076,8.9
13330509.02,3407504.076,8.4
13386168.77,3407504.076,7.6
13441828.51,3407504.076,7.7
13497488.26,3407504.076,7.1
13553148,3407504.076,10.2
-12773911.57,3343864.954,14.7
-12718251.82,3343864.954,14.1
-12662592.08,3343864.954,12.1
-12606932.33,3343864.954,15.2
-12551272.59,3343864.954,16.2
-12495612.84,3343864.954,16
-12439953.1,3343864.954,18.2
-12384293.35,3343864.954,17.7
-12328633.61,3343864.954,15.9
-12272973.86,3343864.954,15.5
-12217314.11,3343864.954,14.9
-12161654.37,3343864.954,12
-12105994.62,3343864.954,9.9
-12050334.88,3343864.954,6.3
-11994675.13,3343864.954,7.5
-11939015.39,3343864.954,6.6
-11883355.64,3343864.954,7.3
-11827695.9,3343864.954,10.7
-11772036.15,3343864.954,13.8
-11716376.41,3343864.954,14.5
-11660716.66,3343864.954,14.3
-11605056.92,3343864.954,12.9
-11549397.17,3343864.954,10.5
-11493737.42,3343864.954,10.9
-11438077.68,3343864.954,10.6
-11382417.93,3343864.954,9.9
-11326758.19,3343864.954,10.8
-11271098.44,3343864.954,13.4
-11215438.7,3343864.954,14.5
-11159778.95,3343864.954,14.9
-11104119.21,3343864.954,15.3
-11048459.46,3343864.954,15.6
-10992799.72,3343864.954,15.7
-10937139.97,3343864.954,15.9
-10881480.23,3343864.954,15.9
-10825820.48,3343864.954,15.9
-10770160.73,3343864.954,15.8
-10714500.99,3343864.954,15.5
-10658841.24,3343864.954,15.4
-10603181.5,3343864.954,16
-9211687.863,3343864.954,17.1
-9156028.118,3343864.954,17
-9100368.372,3343864.954,17.1
-9044708.627,3343864.954,17.6
-8989048.882,3343864.954,18.2
-1975920.962,3343864.954,25.3
-1808941.725,3343864.954,26.6
-1586302.744,3343864.954,25.5
-1530642.998,3343864.954,22.6
-1252344.271,3343864.954,18.9
-1196684.526,3343864.954,17
-1141024.781,3343864.954,15.8
-1085365.035,3343864.954,13.4
-1029705.29,3343864.954,13.2
-974045.5444,3343864.954,13
-918385.799,3343864.954,12.2
-862726.0536,3343864.954,10.9
-807066.3083,3343864.954,10.1
-751406.5629,3343864.954,9.6
-695746.8175,3343864.954,8.6
-640087.0721,3343864.954,7.2
-584427.3267,3343864.954,7.4
-528767.5813,3343864.954,8.4
-473107.8359,3343864.954,9.7
-417448.0905,3343864.954,11.3
-361788.3451,3343864.954,11.5
-306128.5997,3343864.954,11.5
-250468.8543,3343864.954,11.3
-194809.1089,3343864.954,11.4
-139149.3635,3343864.954,11.5
-83489.61809,3343864.954,11.8
-27829.8727,3343864.954,12.2
27829.8727,3343864.954,12.2
83489.61809,3343864.954,12.1
139149.3635,3343864.954,11.8
194809.1089,3343864.954,11.5
250468.8543,3343864.954,11.3
306128.5997,3343864.954,11.2
361788.3451,3343864.954,11.3
417448.0905,3343864.954,11.3
473107.8359,3343864.954,11.2
528767.5813,3343864.954,11.3
584427.3267,3343864.954,11
640087.0721,3343864.954,8.1
695746.8175,3343864.954,8
751406.5629,3343864.954,8.6
807066.3083,3343864.954,8.3
862726.0536,3343864.954,9.4
918385.799,3343864.954,10.2
974045.5444,3343864.954,12.1
1029705.29,3343864.954,11.5
1085365.035,3343864.954,11.2
1141024.781,3343864.954,11.6
1196684.526,3343864.954,11.8
1252344.271,3343864.954,11.6
1308004.017,3343864.954,11.2
1363663.762,3343864.954,11.1
1419323.508,3343864.954,11.3
1474983.253,3343864.954,11
1530642.998,3343864.954,11.2
1586302.744,3343864.954,11.6
1641962.489,3343864.954,11.6
1697622.235,3343864.954,11.7
1753281.98,3343864.954,12.2
1808941.725,3343864.954,12.6
1864601.471,3343864.954,12.6
1920261.216,3343864.954,12.7
1975920.962,3343864.954,12.6
2031580.707,3343864.954,12.5
2087240.452,3343864.954,13.1
2142900.198,3343864.954,13.8
2198559.943,3343864.954,13.7
2254219.689,3343864.954,13.7
2309879.434,3343864.954,13.7
2365539.179,3343864.954,13.8
2421198.925,3343864.954,13.8
2476858.67,3343864.954,13.7
2532518.416,3343864.954,13.5
2588178.161,3343864.954,13.2
2643837.906,3343864.954,13.1
2699497.652,3343864.954,12.9
2755157.397,3343864.954,12.8
2810817.143,3343864.954,12.9
2866476.888,3343864.954,12.9
2922136.633,3343864.954,13.2
2977796.379,3343864.954,13.6
3033456.124,3343864.954,13.7
3089115.87,3343864.954,13.6
3144775.615,3343864.954,13.2
3200435.36,3343864.954,12.4
3256095.106,3343864.954,12.1
3311754.851,3343864.954,12.4
3367414.596,3343864.954,11.8
3423074.342,3343864.954,12.1
3478734.087,3343864.954,11.8
3534393.833,3343864.954,11.5
3590053.578,3343864.954,9.1
3645713.323,3343864.954,13.9
3701373.069,3343864.954,14.6
3757032.814,3343864.954,11.9
3812692.56,3343864.954,12.5
3868352.305,3343864.954,14
3924012.05,3343864.954,10.2
3979671.796,3343864.954,10.7
4035331.541,3343864.954,10
4090991.287,3343864.954,9
4146651.032,3343864.954,7.8
4202310.777,3343864.954,6.6
4257970.523,3343864.954,4.9
4313630.268,3343864.954,5.4
4369290.014,3343864.954,8
4424949.759,3343864.954,9.4
4480609.504,3343864.954,10.2
4536269.25,3343864.954,10.2
4591928.995,3343864.954,10.5
4647588.741,3343864.954,10.4
4703248.486,3343864.954,10.8
4758908.231,3343864.954,11.1
4814567.977,3343864.954,11.4
4870227.722,3343864.954,11.6
4925887.468,3343864.954,11.9
4981547.213,3343864.954,12.3
5037206.958,3343864.954,12.4
5092866.704,3343864.954,12.4
5148526.449,3343864.954,12.5
5204186.195,3343864.954,12.9
5259845.94,3343864.954,13.5
5315505.685,3343864.954,14.1
5371165.431,3343864.954,15.3
5649464.158,3343864.954,16.8
5705123.903,3343864.954,14.8
5760783.649,3343864.954,12
5816443.394,3343864.954,9.7
5872103.139,3343864.954,5.6
5927762.885,3343864.954,6.4
5983422.63,3343864.954,7.7
6039082.376,3343864.954,5.6
6094742.121,3343864.954,4.7
6150401.866,3343864.954,4.8
6206061.612,3343864.954,5.4
6261721.357,3343864.954,5
6317381.103,3343864.954,3.6
6373040.848,3343864.954,5.4
6428700.593,3343864.954,6.8
6484360.339,3343864.954,6.2
6540020.084,3343864.954,10.1
6595679.83,3343864.954,11
6651339.575,3343864.954,10.1
6706999.32,3343864.954,6.4
6762659.066,3343864.954,3.4
6818318.811,3343864.954,4.5
6873978.556,3343864.954,8.9
6929638.302,3343864.954,10.1
6985298.047,3343864.954,10.3
7040957.793,3343864.954,10.3
7096617.538,3343864.954,8.5
7152277.283,3343864.954,5.9
7207937.029,3343864.954,6.2
7263596.774,3343864.954,4.7
7319256.52,3343864.954,5.5
7374916.265,3343864.954,2.6
7430576.01,3343864.954,1.4
7486235.756,3343864.954,8.4
7541895.501,3343864.954,14
7597555.247,3343864.954,14.2
7653214.992,3343864.954,12.8
7708874.737,3343864.954,12.5
7764534.483,3343864.954,13.4
7820194.228,3343864.954,14
7875853.974,3343864.954,14.1
7931513.719,3343864.954,13.9
7987173.464,3343864.954,13.9
8042833.21,3343864.954,13.4
8098492.955,3343864.954,13.2
8154152.701,3343864.954,12.8
8209812.446,3343864.954,12.9
8265472.191,3343864.954,13
8321131.937,3343864.954,13.1
8376791.682,3343864.954,13.5
8432451.428,3343864.954,13.7
8488111.173,3343864.954,14.3
8543770.918,3343864.954,14.8
8599430.664,3343864.954,15.7
8655090.409,3343864.954,16.3
8710750.155,3343864.954,16.7
8766409.9,3343864.954,17.1
8822069.645,3343864.954,17.5
8877729.391,3343864.954,17.7
8933389.136,3343864.954,17.9
8989048.882,3343864.954,16.9
9044708.627,3343864.954,14.9
9100368.372,3343864.954,8.5
9156028.118,3343864.954,4.3
9211687.863,3343864.954,-2.8
9267347.609,3343864.954,-15
9323007.354,3343864.954,-14.1
9378667.099,3343864.954,-16.9
9434326.845,3343864.954,-20.5
9489986.59,3343864.954,-20.6
9545646.336,3343864.954,-17.7
9601306.081,3343864.954,-19.7
9656965.826,3343864.954,-21
9712625.572,3343864.954,-21.8
9768285.317,3343864.954,-19.9
9823945.063,3343864.954,-19
9879604.808,3343864.954,-18.9
9935264.553,3343864.954,-16.9
9990924.299,3343864.954,-16.9
10046584.04,3343864.954,-16.4
10102243.79,3343864.954,-13.8
10157903.53,3343864.954,-14.2
10213563.28,3343864.954,-12.2
10269223.03,3343864.954,-12.7
10324882.77,3343864.954,-12.3
10380542.52,3343864.954,-9.5
10436202.26,3343864.954,-6.5
10491862.01,3343864.954,-1.4
10547521.75,3343864.954,9.2
10603181.5,3343864.954,7.2
10658841.24,3343864.954,10.4
10714500.99,3343864.954,6.9
10770160.73,3343864.954,3.2
10825820.48,3343864.954,2.5
10881480.23,3343864.954,-3.4
10937139.97,3343864.954,-3.9
10992799.72,3343864.954,-4.6
11048459.46,3343864.954,-0.8
11104119.21,3343864.954,-4.6
11159778.95,3343864.954,-11.3
11215438.7,3343864.954,-4.9
11271098.44,3343864.954,-2.3
11326758.19,3343864.954,-3
11382417.93,3343864.954,-2.7
11438077.68,3343864.954,3.6
11493737.42,3343864.954,3.4
11549397.17,3343864.954,6.5
11605056.92,3343864.954,10.1
11660716.66,3343864.954,11.4
11716376.41,3343864.954,10
11772036.15,3343864.954,9.1
11827695.9,3343864.954,7.4
11883355.64,3343864.954,6.9
11939015.39,3343864.954,6.2
11994675.13,3343864.954,6.9
12050334.88,3343864.954,5.3
12105994.62,3343864.954,5.1
12161654.37,3343864.954,5.4
12217314.11,3343864.954,5.9
12272973.86,3343864.954,6
12328633.61,3343864.954,5.9
12384293.35,3343864.954,6.1
12439953.1,3343864.954,6.1
12495612.84,3343864.954,6.3
12551272.59,3343864.954,6.4
12606932.33,3343864.954,5.4
12662592.08,3343864.954,5.5
12718251.82,3343864.954,6.3
12773911.57,3343864.954,6.8
12829571.31,3343864.954,6.5
12885231.06,3343864.954,7.5
12940890.8,3343864.954,7.9
12996550.55,3343864.954,8.6
13052210.3,3343864.954,9
13107870.04,3343864.954,7.8
13163529.79,3343864.954,9
13219189.53,3343864.954,9.1
13274849.28,3343864.954,9.7
13330509.02,3343864.954,10.9
13386168.77,3343864.954,9.4
13441828.51,3343864.954,8.6
13497488.26,3343864.954,9.9
13553148,3343864.954,11.6
-12829571.31,3280529.79,14.1
-12718251.82,3280529.79,14.7
-12662592.08,3280529.79,13.1
-12606932.33,3280529.79,13.5
-12551272.59,3280529.79,15.8
-12439953.1,3280529.79,17.1
-12384293.35,3280529.79,16.7
-12328633.61,3280529.79,17.4
-12272973.86,3280529.79,16.7
-12217314.11,3280529.79,16.3
-12161654.37,3280529.79,14
-12105994.62,3280529.79,10.3
-12050334.88,3280529.79,8.9
-11994675.13,3280529.79,7.8
-11939015.39,3280529.79,8.1
-11883355.64,3280529.79,10
-11827695.9,3280529.79,11.6
-11772036.15,3280529.79,14.3
-11716376.41,3280529.79,15.1
-11660716.66,3280529.79,14.3
-11605056.92,3280529.79,14.2
-11549397.17,3280529.79,15.1
-11493737.42,3280529.79,11.7
-11438077.68,3280529.79,12.2
-11382417.93,3280529.79,11.5
-11326758.19,3280529.79,15
-11271098.44,3280529.79,14.9
-11215438.7,3280529.79,14.4
-11159778.95,3280529.79,15.3
-11104119.21,3280529.79,15.7
-11048459.46,3280529.79,16.2
-10992799.72,3280529.79,16.6
-10937139.97,3280529.79,16.5
-10881480.23,3280529.79,16.6
-10825820.48,3280529.79,16.8
-10770160.73,3280529.79,16.8
-10714500.99,3280529.79,16.5
-9211687.863,3280529.79,17.9
-9156028.118,3280529.79,17.7
-9100368.372,3280529.79,17.7
-9044708.627,3280529.79,18.1
-8989048.882,3280529.79,18.7
-1975920.962,3280529.79,27.7
-1920261.216,3280529.79,26.5
-1864601.471,3280529.79,22.7
-1808941.725,3280529.79,24.5
-1753281.98,3280529.79,24.9
-1697622.235,3280529.79,25.2
-1586302.744,3280529.79,22.7
-1530642.998,3280529.79,23.4
-1363663.762,3280529.79,20
-1308004.017,3280529.79,19.3
-1252344.271,3280529.79,18.4
-1196684.526,3280529.79,16.7
-1141024.781,3280529.79,16
-1085365.035,3280529.79,15.2
-1029705.29,3280529.79,13.3
-974045.5444,3280529.79,13
-918385.799,3280529.79,12.2
-862726.0536,3280529.79,11.6
-807066.3083,3280529.79,10.9
-751406.5629,3280529.79,9.8
-695746.8175,3280529.79,8.6
-640087.0721,3280529.79,7.4
-584427.3267,3280529.79,7.3
-528767.5813,3280529.79,8.1
-473107.8359,3280529.79,9.7
-417448.0905,3280529.79,11.4
-361788.3451,3280529.79,11.6
-306128.5997,3280529.79,11.6
-250468.8543,3280529.79,11.6
-194809.1089,3280529.79,11.7
-139149.3635,3280529.79,11.9
-83489.61809,3280529.79,12.4
-27829.8727,3280529.79,12.7
27829.8727,3280529.79,12.7
83489.61809,3280529.79,12.8
139149.3635,3280529.79,12.7
194809.1089,3280529.79,12.4
250468.8543,3280529.79,12.4
306128.5997,3280529.79,12.4
361788.3451,3280529.79,12.6
417448.0905,3280529.79,12.8
473107.8359,3280529.79,13.3
528767.5813,3280529.79,14.4
584427.3267,3280529.79,14
640087.0721,3280529.79,11.8
695746.8175,3280529.79,10.6
751406.5629,3280529.79,10.3
807066.3083,3280529.79,10.3
862726.0536,3280529.79,11
918385.799,3280529.79,11.4
974045.5444,3280529.79,12.2
1029705.29,3280529.79,11.8
1085365.035,3280529.79,11.7
1141024.781,3280529.79,11.8
1196684.526,3280529.79,12
1252344.271,3280529.79,12
1308004.017,3280529.79,12
1363663.762,3280529.79,12.1
1419323.508,3280529.79,12.3
1474983.253,3280529.79,10.5
1530642.998,3280529.79,10.4
1586302.744,3280529.79,11.6
1641962.489,3280529.79,12.2
1697622.235,3280529.79,12.3
1753281.98,3280529.79,12.1
1808941.725,3280529.79,12
1864601.471,3280529.79,11.9
1920261.216,3280529.79,12.2
1975920.962,3280529.79,12.3
2031580.707,3280529.79,12.3
2087240.452,3280529.79,12.5
2142900.198,3280529.79,13.8
2198559.943,3280529.79,13.7
2254219.689,3280529.79,13.7
2309879.434,3280529.79,13.7
2365539.179,3280529.79,13.9
2421198.925,3280529.79,13.8
2476858.67,3280529.79,13.8
2532518.416,3280529.79,13.6
2588178.161,3280529.79,13.3
2643837.906,3280529.79,13.1
2699497.652,3280529.79,12.9
2755157.397,3280529.79,12.8
2810817.143,3280529.79,12.8
2866476.888,3280529.79,12.9
2922136.633,3280529.79,13
2977796.379,3280529.79,13.2
3033456.124,3280529.79,13.5
3089115.87,3280529.79,13.6
3144775.615,3280529.79,13
3200435.36,3280529.79,12.2
3256095.106,3280529.79,11.8
3311754.851,3280529.79,12.1
3367414.596,3280529.79,11.9
3423074.342,3280529.79,12.2
3478734.087,3280529.79,11.6
3534393.833,3280529.79,11.3
3590053.578,3280529.79,10.1
3645713.323,3280529.79,11.5
3701373.069,3280529.79,15.2
3757032.814,3280529.79,13.7
3812692.56,3280529.79,11.9
3868352.305,3280529.79,16.4
3924012.05,3280529.79,13.7
3979671.796,3280529.79,11.5
4035331.541,3280529.79,11.5
4090991.287,3280529.79,10.4
4146651.032,3280529.79,9
4202310.777,3280529.79,7.6
4257970.523,3280529.79,6.5
4313630.268,3280529.79,6.9
4369290.014,3280529.79,7.9
4424949.759,3280529.79,9.1
4480609.504,3280529.79,10.2
4536269.25,3280529.79,10.3
4591928.995,3280529.79,10.5
4647588.741,3280529.79,10.6
4703248.486,3280529.79,11.1
4758908.231,3280529.79,11.3
4814567.977,3280529.79,11.6
4870227.722,3280529.79,11.8
4925887.468,3280529.79,12.1
4981547.213,3280529.79,12.6
5037206.958,3280529.79,12.8
5092866.704,3280529.79,12.8
5148526.449,3280529.79,12.7
5204186.195,3280529.79,12.7
5259845.94,3280529.79,13.3
5315505.685,3280529.79,13.8
5371165.431,3280529.79,15
5426825.176,3280529.79,15.8
5705123.903,3280529.79,17.1
5760783.649,3280529.79,12.9
5816443.394,3280529.79,12.6
5872103.139,3280529.79,11.2
5927762.885,3280529.79,10.2
5983422.63,3280529.79,8.6
6039082.376,3280529.79,9.9
6094742.121,3280529.79,9.2
6150401.866,3280529.79,7.8
6206061.612,3280529.79,8.8
6261721.357,3280529.79,9.4
6317381.103,3280529.79,8.2
6373040.848,3280529.79,9.7
6428700.593,3280529.79,11.6
6484360.339,3280529.79,10.9
6540020.084,3280529.79,9.5
6595679.83,3280529.79,9.6
6651339.575,3280529.79,8.6
6706999.32,3280529.79,7.6
6762659.066,3280529.79,6.8
6818318.811,3280529.79,5.8
6873978.556,3280529.79,6
6929638.302,3280529.79,9.7
6985298.047,3280529.79,10.9
7040957.793,3280529.79,10.7
7096617.538,3280529.79,10.1
7152277.283,3280529.79,8.5
7207937.029,3280529.79,9.1
7263596.774,3280529.79,9.5
7319256.52,3280529.79,5.6
7374916.265,3280529.79,3.9
7430576.01,3280529.79,4.1
7486235.756,3280529.79,7.5
7541895.501,3280529.79,14.2
7597555.247,3280529.79,14.5
7653214.992,3280529.79,14.3
7708874.737,3280529.79,14.2
7764534.483,3280529.79,14.3
7820194.228,3280529.79,14.6
7875853.974,3280529.79,14.6
7931513.719,3280529.79,14.4
7987173.464,3280529.79,14.4
8042833.21,3280529.79,14
8098492.955,3280529.79,13.6
8154152.701,3280529.79,13.5
8209812.446,3280529.79,13.6
8265472.191,3280529.79,13.5
8321131.937,3280529.79,13.3
8376791.682,3280529.79,13.5
8432451.428,3280529.79,13.8
8488111.173,3280529.79,14.2
8543770.918,3280529.79,14.5
8599430.664,3280529.79,15.3
8655090.409,3280529.79,16
8710750.155,3280529.79,16.1
8766409.9,3280529.79,16.6
8822069.645,3280529.79,16.9
8877729.391,3280529.79,17
8933389.136,3280529.79,17.2
8989048.882,3280529.79,17.2
9044708.627,3280529.79,16.9
9100368.372,3280529.79,14.3
9156028.118,3280529.79,9
9211687.863,3280529.79,5
9267347.609,3280529.79,3.2
9323007.354,3280529.79,3.7
9378667.099,3280529.79,4.2
9434326.845,3280529.79,-2.9
9489986.59,3280529.79,-8.1
9545646.336,3280529.79,-14.8
9601306.081,3280529.79,-18
9656965.826,3280529.79,-21.2
9712625.572,3280529.79,-19.8
9768285.317,3280529.79,-21.5
9823945.063,3280529.79,-19.2
9879604.808,3280529.79,-22.4
9935264.553,3280529.79,-20.2
9990924.299,3280529.79,-19.8
